order_item_id,order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_amount,shipping_fee,payment_method,order_status,line_revenue,gross_profit
OI0004535,O003372,2025-04-03,C00486,P0038,Home & Living,1,17.97,0.0,6.9,Online Banking,Delivered,24.87,5.08
OI0004536,O003372,2025-04-03,C00486,P0065,Sports,1,13.48,0.67,0,Online Banking,Delivered,12.81,4.6
OI0004537,O003373,2026-03-01,C00486,P0042,Home & Living,1,777.79,0.0,6.9,E-Wallet,Delivered,784.69,245.84
OI0004538,O003373,2026-03-01,C00486,P0037,Home & Living,1,697.58,0.0,6.9,E-Wallet,Delivered,704.48,206.1
OI0004539,O003373,2026-03-01,C00486,P0047,Home & Living,1,19.02,0.0,4.9,E-Wallet,Delivered,23.92,9.73
OI0004540,O003374,2026-02-06,C00486,P0041,Home & Living,2,77.11,7.71,4.9,Online Banking,Delivered,151.41,36.15
OI0004541,O003375,2026-04-30,C00487,P0003,Electronics,1,938.14,0.0,8.9,Credit Card,Delivered,947.04,479.78
OI0004542,O003376,2026-03-18,C00487,P0014,Electronics,1,2524.19,0.0,0,Cash on Delivery,Delivered,2524.19,729.65
OI0004543,O003376,2026-03-18,C00487,P0062,Beauty & Health,2,96.34,28.9,4.9,Cash on Delivery,Delivered,168.68,33.3
OI0004544,O003377,2026-04-17,C00488,P0022,Fashion,1,31.66,0.0,0,E-Wallet,Delivered,31.66,12.2
OI0004545,O003378,2025-10-20,C00488,P0060,Beauty & Health,3,13.88,6.25,8.9,E-Wallet,Delivered,44.29,15.38
OI0004546,O003379,2026-02-15,C00488,P0010,Electronics,2,1710.21,0.0,6.9,E-Wallet,Delivered,3427.32,1104.7
OI0004547,O003379,2026-02-15,C00488,P0023,Fashion,2,38.65,0.0,4.9,E-Wallet,Delivered,82.2,35.04
OI0004548,O003379,2026-02-15,C00488,P0070,Sports,1,199.54,0.0,6.9,E-Wallet,Delivered,206.44,86.72
OI0004549,O003380,2025-12-31,C00488,P0028,Fashion,2,20.13,0.0,8.9,Cash on Delivery,Processing,49.16,16.78
OI0004550,O003381,2025-07-05,C00488,P0015,Electronics,1,246.04,24.6,8.9,E-Wallet,Delivered,230.34,61.11
OI0004551,O003382,2025-12-22,C00488,P0021,Fashion,2,20.23,4.05,8.9,Online Banking,Delivered,45.31,7.01
OI0004552,O003383,2026-03-28,C00489,P0034,Home & Living,2,641.23,0.0,8.9,Online Banking,Delivered,1291.36,491.1
OI0004553,O003384,2025-08-04,C00489,P0086,Books & Stationery,1,67.28,0.0,6.9,Credit Card,Delivered,74.18,24.96
OI0004554,O003385,2026-02-11,C00491,P0081,Books & Stationery,1,11.68,1.17,6.9,Credit Card,Delivered,17.41,3.0
OI0004555,O003386,2026-03-13,C00491,P0008,Electronics,1,2385.46,119.27,6.9,Credit Card,Processing,2273.09,904.38
OI0004556,O003386,2026-03-13,C00491,P0009,Electronics,1,72.85,0.0,0,Credit Card,Processing,72.85,21.21
OI0004557,O003386,2026-03-13,C00491,P0004,Electronics,1,187.03,9.35,6.9,Credit Card,Processing,184.58,57.5
OI0004558,O003387,2026-02-18,C00491,P0008,Electronics,1,2385.46,238.55,6.9,Online Banking,Delivered,2153.81,785.1
OI0004559,O003388,2025-12-26,C00491,P0059,Beauty & Health,1,51.45,0.0,8.9,Cash on Delivery,Delivered,60.35,23.78
OI0004560,O003389,2026-03-01,C00491,P0003,Electronics,1,938.14,0.0,8.9,Online Banking,Returned,947.04,479.78
OI0004561,O003390,2026-04-22,C00491,P0014,Electronics,2,2524.19,0.0,0,Online Banking,Delivered,5048.38,1459.3
OI0004562,O003391,2025-12-22,C00491,P0061,Beauty & Health,1,163.52,0.0,8.9,E-Wallet,Delivered,172.42,50.37
OI0004563,O003392,2026-02-15,C00491,P0007,Electronics,1,1291.87,64.59,6.9,Online Banking,Shipped,1234.18,488.5
OI0004564,O003393,2026-02-16,C00491,P0010,Electronics,2,1710.21,342.04,4.9,Credit Card,Delivered,3083.28,762.66
OI0004565,O003394,2026-03-23,C00491,P0006,Electronics,1,563.56,0.0,6.9,E-Wallet,Delivered,570.46,250.72
OI0004566,O003395,2026-03-19,C00491,P0012,Electronics,2,1803.18,180.32,0,Credit Card,Delivered,3426.04,1092.72
OI0004567,O003395,2026-03-19,C00491,P0093,Books & Stationery,1,114.5,0.0,8.9,Credit Card,Delivered,123.4,34.47
OI0004568,O003395,2026-03-19,C00491,P0014,Electronics,1,2524.19,0.0,6.9,Credit Card,Delivered,2531.09,729.65
OI0004569,O003396,2026-01-21,C00491,P0011,Electronics,4,2463.73,985.49,6.9,E-Wallet,Delivered,8876.33,3131.87
OI0004570,O003396,2026-01-21,C00491,P0006,Electronics,1,563.56,28.18,8.9,E-Wallet,Delivered,544.28,222.54
OI0004571,O003397,2026-04-17,C00492,P0062,Beauty & Health,2,96.34,19.27,4.9,E-Wallet,Delivered,178.31,42.93
OI0004572,O003397,2026-04-17,C00492,P0052,Beauty & Health,1,39.42,0.0,4.9,E-Wallet,Delivered,44.32,11.3
OI0004573,O003398,2026-04-16,C00492,P0029,Fashion,1,36.7,0.0,8.9,Online Banking,Delivered,45.6,13.6
OI0004574,O003399,2026-04-22,C00492,P0032,Fashion,1,273.73,27.37,6.9,Cash on Delivery,Delivered,253.26,50.24
OI0004575,O003399,2026-04-22,C00492,P0016,Electronics,2,398.44,0.0,0,Cash on Delivery,Delivered,796.88,369.3
OI0004576,O003400,2026-04-16,C00492,P0008,Electronics,1,2385.46,0.0,6.9,E-Wallet,Delivered,2392.36,1023.65
OI0004577,O003401,2026-03-31,C00493,P0095,Books & Stationery,2,11.33,2.27,4.9,Cash on Delivery,Delivered,25.29,4.69
OI0004578,O003402,2026-04-19,C00493,P0082,Books & Stationery,2,58.3,5.83,4.9,Credit Card,Delivered,115.67,27.95
OI0004579,O003402,2026-04-19,C00493,P0018,Fashion,2,78.83,23.65,4.9,Credit Card,Delivered,138.91,46.85
OI0004580,O003403,2026-03-27,C00493,P0091,Books & Stationery,1,17.64,0.0,0,E-Wallet,Delivered,17.64,6.51
OI0004581,O003404,2026-03-20,C00493,P0090,Books & Stationery,4,97.54,19.51,6.9,E-Wallet,Delivered,377.55,161.25
OI0004582,O003405,2026-03-26,C00495,P0072,Sports,2,22.05,4.41,4.9,E-Wallet,Delivered,44.59,10.83
OI0004583,O003405,2026-03-26,C00495,P0073,Sports,1,518.63,0.0,0,E-Wallet,Delivered,518.63,138.66
OI0004584,O003406,2026-04-30,C00495,P0040,Home & Living,1,29.57,0.0,0,E-Wallet,Delivered,29.57,11.58
OI0004585,O003407,2026-03-29,C00495,P0069,Sports,1,219.48,32.92,8.9,Online Banking,Delivered,195.46,44.51
OI0004586,O003407,2026-03-29,C00495,P0058,Beauty & Health,1,163.47,0.0,8.9,Online Banking,Delivered,172.37,47.55
OI0004587,O003408,2026-03-19,C00495,P0068,Sports,2,20.44,0.0,8.9,Credit Card,Delivered,49.78,11.44
OI0004588,O003409,2026-04-30,C00495,P0071,Sports,1,275.29,27.53,4.9,Online Banking,Delivered,252.66,92.27
OI0004589,O003410,2026-04-03,C00495,P0072,Sports,1,22.05,3.31,8.9,Online Banking,Delivered,27.64,4.31
OI0004590,O003410,2026-04-03,C00495,P0075,Sports,1,181.67,0.0,0,Online Banking,Delivered,181.67,69.65
OI0004591,O003411,2026-04-21,C00495,P0073,Sports,1,518.63,25.93,6.9,Cash on Delivery,Cancelled,499.6,112.73
OI0004592,O003412,2026-04-16,C00495,P0074,Sports,1,238.49,23.85,6.9,E-Wallet,Delivered,221.54,63.91
OI0004593,O003413,2026-03-25,C00495,P0065,Sports,3,13.48,4.04,6.9,Credit Card,Delivered,43.3,11.77
OI0004594,O003414,2026-03-25,C00495,P0074,Sports,1,238.49,23.85,6.9,E-Wallet,Delivered,221.54,63.91
OI0004595,O003415,2026-04-13,C00495,P0045,Home & Living,1,18.62,0.0,4.9,Online Banking,Delivered,23.52,9.58
OI0004596,O003416,2026-02-18,C00496,P0110,Groceries,2,48.88,4.89,8.9,Cash on Delivery,Delivered,101.77,40.89
OI0004597,O003417,2026-02-22,C00496,P0015,Electronics,2,246.04,98.42,6.9,Online Banking,Delivered,400.56,73.0
OI0004598,O003418,2025-04-06,C00496,P0071,Sports,2,275.29,27.53,6.9,Online Banking,Delivered,529.95,212.07
OI0004599,O003419,2025-04-18,C00496,P0037,Home & Living,1,697.58,0.0,0,Credit Card,Delivered,697.58,206.1
OI0004600,O003420,2025-07-08,C00496,P0110,Groceries,1,48.88,0.0,8.9,Cash on Delivery,Delivered,57.78,22.89
OI0004601,O003421,2025-04-30,C00496,P0107,Groceries,3,31.16,0.0,8.9,Credit Card,Delivered,102.38,24.66
OI0004602,O003422,2025-11-27,C00497,P0025,Fashion,2,55.69,11.14,6.9,Credit Card,Cancelled,107.14,16.78
OI0004603,O003422,2025-11-27,C00497,P0076,Sports,2,467.47,0.0,0,Credit Card,Cancelled,934.94,264.22
OI0004604,O003422,2025-11-27,C00497,P0020,Fashion,2,208.1,20.81,6.9,Credit Card,Cancelled,402.29,105.15
OI0004605,O003423,2026-04-15,C00497,P0017,Fashion,1,122.89,0.0,6.9,Online Banking,Processing,129.79,58.22
OI0004606,O003424,2026-03-22,C00497,P0079,Sports,1,273.83,0.0,0,E-Wallet,Delivered,273.83,101.39
OI0004607,O003425,2026-03-06,C00497,P0023,Fashion,2,38.65,15.46,0,Credit Card,Delivered,61.84,19.58
OI0004608,O003426,2026-03-18,C00497,P0020,Fashion,1,208.1,0.0,6.9,Cash on Delivery,Delivered,215.0,62.98
OI0004609,O003427,2025-10-13,C00497,P0025,Fashion,1,55.69,0.0,0,E-Wallet,Delivered,55.69,13.96
OI0004610,O003428,2025-11-12,C00497,P0030,Fashion,3,149.12,89.47,0,Cash on Delivery,Delivered,357.89,78.29
OI0004611,O003428,2025-11-12,C00497,P0020,Fashion,1,208.1,0.0,4.9,Cash on Delivery,Delivered,213.0,62.98
OI0004612,O003429,2025-11-23,C00497,P0018,Fashion,1,78.83,0.0,0,Online Banking,Delivered,78.83,35.25
OI0004613,O003429,2025-11-23,C00497,P0023,Fashion,1,38.65,5.8,8.9,Online Banking,Delivered,41.75,11.72
OI0004614,O003429,2025-11-23,C00497,P0028,Fashion,1,20.13,0.0,0,Online Banking,Delivered,20.13,8.39
OI0004615,O003430,2026-02-26,C00497,P0021,Fashion,1,20.23,0.0,0,Credit Card,Delivered,20.23,5.53
OI0004616,O003431,2025-11-14,C00497,P0019,Fashion,1,150.24,0.0,4.9,Online Banking,Delivered,155.14,43.93
OI0004617,O003432,2026-01-26,C00497,P0032,Fashion,4,273.73,0.0,6.9,E-Wallet,Delivered,1101.82,310.44
OI0004618,O003432,2026-01-26,C00497,P0035,Home & Living,2,138.59,0.0,6.9,E-Wallet,Delivered,284.08,132.04
OI0004619,O003433,2026-01-20,C00497,P0019,Fashion,1,150.24,0.0,4.9,Credit Card,Delivered,155.14,43.93
OI0004620,O003434,2025-09-12,C00498,P0019,Fashion,1,150.24,0.0,4.9,Cash on Delivery,Delivered,155.14,43.93
OI0004621,O003435,2026-03-23,C00500,P0045,Home & Living,1,18.62,1.86,6.9,Online Banking,Returned,23.66,7.72
OI0004622,O003436,2026-03-07,C00500,P0034,Home & Living,1,641.23,0.0,6.9,Credit Card,Delivered,648.13,245.55
OI0004623,O003436,2026-03-07,C00500,P0106,Groceries,1,43.47,6.52,8.9,Credit Card,Delivered,45.85,6.62
OI0004624,O003437,2026-03-29,C00500,P0032,Fashion,1,273.73,0.0,8.9,Online Banking,Delivered,282.63,77.61
OI0004625,O003438,2026-03-14,C00500,P0037,Home & Living,1,697.58,34.88,0,Online Banking,Returned,662.7,171.22
OI0004626,O003438,2026-03-14,C00500,P0046,Home & Living,1,321.1,64.22,6.9,Online Banking,Returned,263.78,102.13
OI0004627,O003439,2026-03-04,C00500,P0045,Home & Living,1,18.62,0.93,6.9,Credit Card,Delivered,24.59,8.65
OI0004628,O003440,2026-04-13,C00500,P0034,Home & Living,1,641.23,0.0,6.9,Credit Card,Processing,648.13,245.55
OI0004629,O003441,2026-05-23,C00003,P0065,Sports,2,13.48,0.0,8.9,Credit Card,Shipped,35.86,10.54
OI0004630,O003442,2026-05-01,C00008,P0074,Sports,1,238.49,11.92,8.9,Credit Card,Delivered,235.47,75.84
OI0004631,O003443,2026-05-12,C00010,P0017,Fashion,2,122.89,0.0,4.9,Online Banking,Delivered,250.68,116.44
OI0004632,O003444,2026-05-22,C00010,P0027,Fashion,1,129.23,0.0,6.9,E-Wallet,Delivered,136.13,39.56
OI0004633,O003445,2026-05-17,C00024,P0030,Fashion,1,149.12,7.46,8.9,Online Banking,Returned,150.56,48.46
OI0004634,O003446,2026-05-20,C00025,P0111,Groceries,2,59.31,5.93,0,Credit Card,Delivered,112.69,46.11
OI0004635,O003447,2026-05-16,C00027,P0006,Electronics,2,563.56,112.71,6.9,Online Banking,Delivered,1021.31,388.73
OI0004636,O003448,2026-05-27,C00032,P0053,Beauty & Health,1,9.66,0.97,8.9,E-Wallet,Returned,17.59,2.15
OI0004637,O003448,2026-05-27,C00032,P0002,Electronics,1,176.05,0.0,8.9,E-Wallet,Returned,184.95,56.54
OI0004638,O003448,2026-05-27,C00032,P0008,Electronics,1,2385.46,0.0,0,E-Wallet,Returned,2385.46,1023.65
OI0004639,O003449,2026-05-07,C00039,P0020,Fashion,1,208.1,10.41,0,Online Banking,Delivered,197.69,52.57
OI0004640,O003450,2026-05-28,C00040,P0005,Electronics,1,1356.34,67.82,4.9,Online Banking,Processing,1293.42,380.64
OI0004641,O003450,2026-05-28,C00040,P0001,Electronics,1,1091.61,54.58,4.9,Online Banking,Processing,1041.93,505.69
OI0004642,O003451,2026-05-03,C00042,P0013,Electronics,2,143.29,0.0,6.9,Cash on Delivery,Returned,293.48,143.64
OI0004643,O003452,2026-05-14,C00045,P0051,Beauty & Health,1,10.6,0.0,0,Online Banking,Delivered,10.6,3.63
OI0004644,O003453,2026-05-19,C00050,P0037,Home & Living,2,697.58,0.0,0,Credit Card,Delivered,1395.16,412.2
OI0004645,O003454,2026-05-30,C00051,P0104,Groceries,1,57.65,0.0,4.9,Cash on Delivery,Delivered,62.55,22.02
OI0004646,O003455,2026-05-02,C00053,P0104,Groceries,1,57.65,5.77,6.9,Credit Card,Delivered,58.78,16.25
OI0004647,O003456,2026-05-06,C00057,P0097,Groceries,1,101.35,0.0,6.9,E-Wallet,Delivered,108.25,40.11
OI0004648,O003457,2026-05-07,C00061,P0062,Beauty & Health,1,96.34,9.63,8.9,Credit Card,Delivered,95.61,21.47
OI0004649,O003458,2026-05-16,C00061,P0023,Fashion,1,38.65,0.0,0,Credit Card,Cancelled,38.65,17.52
OI0004650,O003458,2026-05-16,C00061,P0018,Fashion,2,78.83,15.77,8.9,Credit Card,Cancelled,150.79,54.73
OI0004651,O003459,2026-05-02,C00064,P0090,Books & Stationery,1,97.54,0.0,6.9,Online Banking,Delivered,104.44,45.19
OI0004652,O003460,2026-05-03,C00066,P0054,Beauty & Health,1,15.61,0.0,8.9,Online Banking,Delivered,24.51,5.86
OI0004653,O003460,2026-05-03,C00066,P0002,Electronics,1,176.05,0.0,6.9,Online Banking,Delivered,182.95,56.54
OI0004654,O003461,2026-05-22,C00078,P0002,Electronics,1,176.05,26.41,4.9,E-Wallet,Delivered,154.54,30.13
OI0004655,O003462,2026-05-17,C00079,P0091,Books & Stationery,2,17.64,0.0,6.9,Credit Card,Delivered,42.18,13.02
OI0004656,O003462,2026-05-17,C00079,P0087,Books & Stationery,1,3.01,0.15,6.9,Credit Card,Delivered,9.76,1.35
OI0004657,O003463,2026-05-23,C00079,P0070,Sports,2,199.54,0.0,8.9,E-Wallet,Delivered,407.98,173.44
OI0004658,O003463,2026-05-23,C00079,P0086,Books & Stationery,1,67.28,0.0,6.9,E-Wallet,Delivered,74.18,24.96
OI0004659,O003464,2026-05-15,C00082,P0020,Fashion,1,208.1,0.0,4.9,Credit Card,Delivered,213.0,62.98
OI0004660,O003465,2026-05-12,C00088,P0049,Beauty & Health,1,61.34,6.13,0,E-Wallet,Delivered,55.21,13.79
OI0004661,O003466,2026-05-09,C00089,P0064,Beauty & Health,1,106.44,0.0,0,Cash on Delivery,Shipped,106.44,53.6
OI0004662,O003467,2026-05-28,C00090,P0014,Electronics,3,2524.19,0.0,8.9,E-Wallet,Delivered,7581.47,2188.95
OI0004663,O003468,2026-05-21,C00094,P0066,Sports,1,13.9,0.0,0,Online Banking,Returned,13.9,5.32
OI0004664,O003469,2026-05-21,C00099,P0067,Sports,1,219.84,32.98,6.9,Credit Card,Delivered,193.76,41.26
OI0004665,O003470,2026-05-18,C00102,P0070,Sports,1,199.54,0.0,6.9,E-Wallet,Delivered,206.44,86.72
OI0004666,O003470,2026-05-18,C00102,P0068,Sports,1,20.44,1.02,8.9,E-Wallet,Delivered,28.32,4.7
OI0004667,O003471,2026-05-29,C00103,P0099,Groceries,2,15.33,0.0,8.9,E-Wallet,Delivered,39.56,15.36
OI0004668,O003472,2026-05-05,C00103,P0110,Groceries,1,48.88,2.44,6.9,Credit Card,Delivered,53.34,20.45
OI0004669,O003472,2026-05-05,C00103,P0041,Home & Living,4,77.11,0.0,6.9,Credit Card,Delivered,315.34,87.72
OI0004670,O003473,2026-05-27,C00104,P0032,Fashion,1,273.73,13.69,4.9,Credit Card,Cancelled,264.94,63.92
OI0004671,O003474,2026-05-24,C00105,P0075,Sports,1,181.67,9.08,0,Credit Card,Delivered,172.59,60.57
OI0004672,O003475,2026-05-25,C00116,P0111,Groceries,1,59.31,0.0,4.9,E-Wallet,Delivered,64.21,26.02
OI0004673,O003476,2026-05-28,C00120,P0005,Electronics,1,1356.34,203.45,0,Credit Card,Delivered,1152.89,245.01
OI0004674,O003477,2026-05-13,C00125,P0051,Beauty & Health,1,10.6,0.53,4.9,Cash on Delivery,Shipped,14.97,3.1
OI0004675,O003478,2026-05-26,C00125,P0054,Beauty & Health,2,15.61,0.0,0,E-Wallet,Cancelled,31.22,11.72
OI0004676,O003479,2026-05-26,C00127,P0093,Books & Stationery,1,114.5,5.73,4.9,Online Banking,Delivered,113.67,28.74
OI0004677,O003480,2026-05-19,C00130,P0056,Beauty & Health,1,126.52,12.65,0,Cash on Delivery,Delivered,113.87,23.9
OI0004678,O003480,2026-05-19,C00130,P0010,Electronics,2,1710.21,171.02,8.9,Cash on Delivery,Delivered,3258.3,933.68
OI0004679,O003481,2026-05-28,C00132,P0007,Electronics,1,1291.87,64.59,4.9,Credit Card,Delivered,1232.18,488.5
OI0004680,O003482,2026-05-04,C00132,P0003,Electronics,1,938.14,187.63,0,E-Wallet,Delivered,750.51,292.15
OI0004681,O003483,2026-05-03,C00134,P0007,Electronics,2,1291.87,258.37,0,Online Banking,Delivered,2325.37,847.81
OI0004682,O003484,2026-05-06,C00136,P0102,Groceries,1,53.21,2.66,0,Online Banking,Cancelled,50.55,10.88
OI0004683,O003485,2026-05-05,C00141,P0044,Home & Living,1,730.43,109.56,8.9,Online Banking,Delivered,629.77,181.22
OI0004684,O003486,2026-05-29,C00144,P0038,Home & Living,1,17.97,0.0,8.9,Online Banking,Delivered,26.87,5.08
OI0004685,O003487,2026-05-27,C00144,P0046,Home & Living,2,321.1,0.0,0,Online Banking,Delivered,642.2,332.7
OI0004686,O003488,2026-05-28,C00149,P0110,Groceries,1,48.88,0.0,4.9,Credit Card,Cancelled,53.78,22.89
OI0004687,O003489,2026-05-04,C00152,P0047,Home & Living,2,19.02,0.0,6.9,Credit Card,Cancelled,44.94,19.46
OI0004688,O003489,2026-05-04,C00152,P0015,Electronics,4,246.04,0.0,0,Credit Card,Cancelled,984.16,342.84
OI0004689,O003490,2026-05-04,C00152,P0039,Home & Living,1,488.55,0.0,4.9,Online Banking,Delivered,493.45,146.41
OI0004690,O003491,2026-05-27,C00153,P0036,Home & Living,1,332.12,16.61,0,Online Banking,Delivered,315.51,112.28
OI0004691,O003492,2026-05-29,C00160,P0003,Electronics,1,938.14,46.91,0,Online Banking,Delivered,891.23,432.87
OI0004692,O003493,2026-05-05,C00166,P0072,Sports,1,22.05,1.1,6.9,Online Banking,Delivered,27.85,6.52
OI0004693,O003494,2026-05-11,C00172,P0042,Home & Living,2,777.79,0.0,8.9,Credit Card,Shipped,1564.48,491.68
OI0004694,O003494,2026-05-11,C00172,P0035,Home & Living,1,138.59,0.0,0,Credit Card,Shipped,138.59,66.02
OI0004695,O003495,2026-05-05,C00173,P0006,Electronics,1,563.56,56.36,0,Credit Card,Delivered,507.2,194.36
OI0004696,O003496,2026-05-04,C00176,P0078,Sports,1,580.2,0.0,6.9,Credit Card,Delivered,587.1,175.27
OI0004697,O003497,2026-05-10,C00178,P0100,Groceries,1,64.08,6.41,8.9,Cash on Delivery,Delivered,66.57,20.0
OI0004698,O003498,2026-05-14,C00195,P0043,Home & Living,4,155.73,31.15,0,Cash on Delivery,Delivered,591.77,179.81
OI0004699,O003499,2026-05-18,C00202,P0018,Fashion,1,78.83,7.88,4.9,Online Banking,Delivered,75.85,27.37
OI0004700,O003500,2026-05-10,C00202,P0104,Groceries,3,57.65,17.29,0,Credit Card,Delivered,155.66,48.77
OI0004701,O003501,2026-05-15,C00203,P0108,Groceries,1,18.39,0.0,0,E-Wallet,Delivered,18.39,5.35
OI0004702,O003502,2026-05-02,C00206,P0081,Books & Stationery,1,11.68,0.58,4.9,Online Banking,Delivered,16.0,3.59
OI0004703,O003503,2026-05-02,C00207,P0064,Beauty & Health,1,106.44,5.32,8.9,Credit Card,Delivered,110.02,48.28
OI0004704,O003503,2026-05-02,C00207,P0055,Beauty & Health,1,15.06,0.0,6.9,Credit Card,Delivered,21.96,5.95
OI0004705,O003504,2026-05-23,C00214,P0007,Electronics,2,1291.87,0.0,6.9,Cash on Delivery,Delivered,2590.64,1106.18
OI0004706,O003505,2026-05-05,C00216,P0109,Groceries,1,17.97,0.0,6.9,Online Banking,Delivered,24.87,7.36
OI0004707,O003506,2026-05-18,C00223,P0065,Sports,1,13.48,0.0,4.9,Online Banking,Cancelled,18.38,5.27
OI0004708,O003507,2026-05-20,C00226,P0094,Books & Stationery,1,6.76,0.0,4.9,Online Banking,Delivered,11.66,1.83
OI0004709,O003508,2026-05-08,C00226,P0004,Electronics,1,187.03,0.0,0,Credit Card,Delivered,187.03,66.85
OI0004710,O003508,2026-05-08,C00226,P0035,Home & Living,1,138.59,0.0,0,Credit Card,Delivered,138.59,66.02
OI0004711,O003509,2026-05-02,C00227,P0063,Beauty & Health,1,13.31,1.33,6.9,Online Banking,Delivered,18.88,4.52
OI0004712,O003509,2026-05-02,C00227,P0063,Beauty & Health,1,13.31,0.0,8.9,Online Banking,Delivered,22.21,5.85
OI0004713,O003510,2026-05-08,C00227,P0061,Beauty & Health,1,163.52,0.0,8.9,Credit Card,Shipped,172.42,50.37
OI0004714,O003510,2026-05-08,C00227,P0061,Beauty & Health,1,163.52,24.53,0,Credit Card,Shipped,138.99,25.84
OI0004715,O003511,2026-05-30,C00227,P0008,Electronics,3,2385.46,0.0,8.9,Online Banking,Delivered,7165.28,3070.95
OI0004716,O003511,2026-05-30,C00227,P0010,Electronics,2,1710.21,0.0,4.9,Online Banking,Delivered,3425.32,1104.7
OI0004717,O003512,2026-05-14,C00229,P0081,Books & Stationery,1,11.68,0.58,0,E-Wallet,Delivered,11.1,3.59
OI0004718,O003513,2026-05-01,C00234,P0023,Fashion,1,38.65,0.0,0,Online Banking,Delivered,38.65,17.52
OI0004719,O003514,2026-05-07,C00234,P0078,Sports,1,580.2,0.0,0,Online Banking,Delivered,580.2,175.27
OI0004720,O003515,2026-05-21,C00242,P0080,Sports,1,53.06,0.0,6.9,Online Banking,Delivered,59.96,14.84
OI0004721,O003515,2026-05-21,C00242,P0069,Sports,1,219.48,0.0,0,Online Banking,Delivered,219.48,77.43
OI0004722,O003515,2026-05-21,C00242,P0001,Electronics,1,1091.61,0.0,0,Online Banking,Delivered,1091.61,560.27
OI0004723,O003516,2026-05-04,C00246,P0059,Beauty & Health,1,51.45,0.0,4.9,Online Banking,Delivered,56.35,23.78
OI0004724,O003516,2026-05-04,C00246,P0100,Groceries,1,64.08,12.82,6.9,Online Banking,Delivered,58.16,13.59
OI0004725,O003517,2026-05-26,C00247,P0010,Electronics,3,1710.21,256.53,4.9,Cash on Delivery,Delivered,4879.0,1400.52
OI0004726,O003518,2026-05-29,C00247,P0006,Electronics,1,563.56,0.0,4.9,Online Banking,Delivered,568.46,250.72
OI0004727,O003519,2026-05-19,C00252,P0041,Home & Living,4,77.11,0.0,8.9,Online Banking,Delivered,317.34,87.72
OI0004728,O003519,2026-05-19,C00252,P0045,Home & Living,2,18.62,3.72,4.9,Online Banking,Delivered,38.42,15.44
OI0004729,O003520,2026-05-03,C00260,P0082,Books & Stationery,1,58.3,0.0,4.9,Online Banking,Returned,63.2,16.89
OI0004730,O003521,2026-05-04,C00261,P0020,Fashion,3,208.1,0.0,6.9,E-Wallet,Delivered,631.2,188.94
OI0004731,O003521,2026-05-04,C00261,P0022,Fashion,1,31.66,0.0,0,E-Wallet,Delivered,31.66,12.2
OI0004732,O003522,2026-05-27,C00269,P0006,Electronics,1,563.56,0.0,8.9,Online Banking,Cancelled,572.46,250.72
OI0004733,O003523,2026-05-16,C00273,P0014,Electronics,1,2524.19,0.0,0,Credit Card,Delivered,2524.19,729.65
OI0004734,O003524,2026-05-22,C00273,P0005,Electronics,1,1356.34,0.0,8.9,Cash on Delivery,Delivered,1365.24,448.46
OI0004735,O003525,2026-05-01,C00279,P0107,Groceries,1,31.16,0.0,6.9,Online Banking,Delivered,38.06,8.22
OI0004736,O003526,2026-05-23,C00279,P0102,Groceries,1,53.21,0.0,6.9,E-Wallet,Delivered,60.11,13.54
OI0004737,O003526,2026-05-23,C00279,P0111,Groceries,1,59.31,0.0,6.9,E-Wallet,Delivered,66.21,26.02
OI0004738,O003527,2026-05-19,C00280,P0018,Fashion,1,78.83,0.0,8.9,Credit Card,Returned,87.73,35.25
OI0004739,O003528,2026-05-28,C00294,P0101,Groceries,1,132.8,6.64,4.9,Credit Card,Delivered,131.06,58.28
OI0004740,O003529,2026-05-28,C00298,P0043,Home & Living,2,155.73,31.15,8.9,Online Banking,Delivered,289.21,74.33
